1630757820000,2021-09-04 12:17:00,49975.0,49975.0,49955.0,49955.0,2748.1776
1630757880000,2021-09-04 12:18:00,49955.0,49960.0,49955.0,49957.0,20392.0468
1630757940000,2021-09-04 12:19:00,49957.0,49959.0,49925.0,49925.0,193286.7973
1630758000000,2021-09-04 12:20:00,49925.0,49971.0,49924.0,49971.0,30995.4202
1630758060000,2021-09-04 12:21:00,49971.0,50025.0,49971.0,50025.0,13870.002
1630758120000,2021-09-04 12:22:00,50025.0,50094.0,50020.0,50088.0,105468.6484
1630758180000,2021-09-04 12:23:00,50087.0,50095.0,50068.0,50074.0,581838.9409
1630758240000,2021-09-04 12:24:00,50074.0,50082.0,50039.0,50039.0,85206.588
1630758300000,2021-09-04 12:25:00,50039.0,50059.0,50039.0,50058.0,25620.0144
1630758360000,2021-09-04 12:26:00,50058.0,50058.0,50030.0,50056.0,6171.0356
1630758420000,2021-09-04 12:27:00,50057.0,50059.0,50057.0,50058.0,53661.1541
1630758480000,2021-09-04 12:28:00,50058.0,50107.0,50058.0,50107.0,847729.108
1630758540000,2021-09-04 12:29:00,50107.0,50143.0,50107.0,50129.0,63107.1791
1630758600000,2021-09-04 12:30:00,50129.0,50147.0,50125.0,50147.0,32247.407
1630758660000,2021-09-04 12:31:00,50147.0,50149.0,50130.0,50130.0,68843.7913
1630758720000,2021-09-04 12:32:00,50130.0,50146.0,50116.0,50139.0,78363.3664
1630758780000,2021-09-04 12:33:00,50139.0,50140.0,50128.0,50134.0,2010.2486
1630758840000,2021-09-04 12:34:00,50134.0,50174.0,50134.0,50173.0,205732.4758
1630758900000,2021-09-04 12:35:00,50173.0,50200.0,50159.0,50200.0,11108.9832
1630758960000,2021-09-04 12:36:00,50200.0,50259.0,50200.0,50254.0,67977.3729
1630759020000,2021-09-04 12:37:00,50254.0,50314.0,50235.0,50236.0,95380.5795
1630759080000,2021-09-04 12:38:00,50236.0,50280.0,50214.0,50270.0,94136.3128
1630759140000,2021-09-04 12:39:00,50270.0,50273.0,50229.0,50229.0,863944.3564
1630759200000,2021-09-04 12:40:00,50229.0,50272.0,50229.0,50262.0,118383.1862
1630759260000,2021-09-04 12:41:00,50262.0,50262.0,50213.0,50240.0,126263.2499
1630759320000,2021-09-04 12:42:00,50240.0,50240.0,50214.0,50240.0,78033.3591
1630759380000,2021-09-04 12:43:00,50240.0,50247.0,50194.0,50194.0,591725.8008
1630759440000,2021-09-04 12:44:00,50194.0,50248.0,50194.0,50248.0,155723.1924
1630759500000,2021-09-04 12:45:00,50245.0,50262.0,50241.0,50241.0,149650.5024
1630759560000,2021-09-04 12:46:00,50241.0,50253.0,50230.0,50241.0,84843.9388
1630759620000,2021-09-04 12:47:00,50242.0,50250.0,50237.0,50237.0,11742.7239
1630759680000,2021-09-04 12:48:00,50237.0,50237.0,50210.0,50222.0,13404.3977
1630759740000,2021-09-04 12:49:00,50222.0,50222.0,50194.0,50207.0,16337.661
1630759800000,2021-09-04 12:50:00,50207.0,50226.0,50204.0,50226.0,2626.0007
1630759860000,2021-09-04 12:51:00,50226.0,50229.0,50204.0,50216.0,12748.6654
1630759920000,2021-09-04 12:52:00,50216.0,50222.0,50207.0,50221.0,11955.4689
1630759980000,2021-09-04 12:53:00,50221.0,50244.0,50212.0,50236.0,16078.3109
1630760040000,2021-09-04 12:54:00,50235.0,50255.0,50228.0,50232.0,14454.317
1630760100000,2021-09-04 12:55:00,50231.0,50283.0,50224.0,50272.0,2713.9026
1630760160000,2021-09-04 12:56:00,50272.0,50297.0,50272.0,50297.0,56355.9722
1630760220000,2021-09-04 12:57:00,50297.0,50318.0,50293.0,50308.0,12149.7413
1630760280000,2021-09-04 12:58:00,50308.0,50308.0,50262.0,50275.0,58911.655
1630760340000,2021-09-04 12:59:00,50274.0,50275.0,50241.0,50241.0,155.8065
1630760400000,2021-09-04 13:00:00,50241.0,50271.0,50241.0,50241.0,99426.0945
1630760460000,2021-09-04 13:01:00,50241.0,50241.0,50214.0,50230.0,129198.8274
1630760520000,2021-09-04 13:02:00,50230.0,50256.0,50225.0,50256.0,88421.8833
1630760580000,2021-09-04 13:03:00,50256.0,50293.0,50256.0,50276.0,5072.5584
1630760640000,2021-09-04 13:04:00,50276.0,50276.0,50239.0,50239.0,75372.0278
1630760700000,2021-09-04 13:05:00,50239.0,50250.0,50222.0,50225.0,75494.4396
1630760760000,2021-09-04 13:06:00,50225.0,50250.0,50224.0,50247.0,258765.3076
1630760820000,2021-09-04 13:07:00,50247.0,50257.0,50244.0,50257.0,19734.2086
1630760880000,2021-09-04 13:08:00,50257.0,50257.0,50245.0,50255.0,31592.1776
1630760940000,2021-09-04 13:09:00,50255.0,50259.0,50235.0,50235.0,6822.8368
1630761000000,2021-09-04 13:10:00,50235.0,50261.0,50235.0,50261.0,9320.2696
1630761060000,2021-09-04 13:11:00,50261.0,50277.0,50261.0,50273.0,30946.2769
1630761120000,2021-09-04 13:12:00,50273.0,50273.0,50226.0,50226.0,51136.4059
1630761180000,2021-09-04 13:13:00,50226.0,50244.0,50226.0,50235.0,12257.807
1630761240000,2021-09-04 13:14:00,50235.0,50246.0,50223.0,50223.0,27111.9663
1630761300000,2021-09-04 13:15:00,50223.0,50252.0,50208.0,50233.0,194077.1409
1630761360000,2021-09-04 13:16:00,50233.0,50251.0,50233.0,50246.0,11921.0512
1630761420000,2021-09-04 13:17:00,50246.0,50262.0,50246.0,50252.0,12880.6572
1630761480000,2021-09-04 13:18:00,50252.0,50257.0,50230.0,50230.0,3316.1888
1630761540000,2021-09-04 13:19:00,50230.0,50249.0,50225.0,50225.0,175984.6601
1630761600000,2021-09-04 13:20:00,50225.0,50230.0,50222.0,50230.0,15468.4566
1630761660000,2021-09-04 13:21:00,50230.0,50248.0,50230.0,50239.0,6430.6323
1630761720000,2021-09-04 13:22:00,50239.0,50239.0,50173.0,50173.0,43592.6828
1630761780000,2021-09-04 13:23:00,50172.0,50175.0,50149.0,50150.0,14666.5253
1630761840000,2021-09-04 13:24:00,50150.0,50153.0,50143.0,50143.0,11964.4362
1630761900000,2021-09-04 13:25:00,50143.0,50161.0,50143.0,50161.0,629179.418
1630761960000,2021-09-04 13:26:00,50161.0,50199.0,50161.0,50197.0,28900.3336
1630762020000,2021-09-04 13:27:00,50201.0,50208.0,50182.0,50188.0,102154.1209
1630762080000,2021-09-04 13:28:00,50188.0,50188.0,50168.0,50171.0,22022.9419
1630762140000,2021-09-04 13:29:00,50171.0,50171.0,50146.0,50146.0,158828.7325
1630762200000,2021-09-04 13:30:00,50146.0,50183.0,50146.0,50182.0,10516.9978
1630762260000,2021-09-04 13:31:00,50182.0,50183.0,50154.0,50154.0,13908.3528
1630762320000,2021-09-04 13:32:00,50154.0,50161.0,50150.0,50150.0,827.541
1630762380000,2021-09-04 13:33:00,50150.0,50155.0,50150.0,50150.0,1649.9679
1630762440000,2021-09-04 13:34:00,50150.0,50150.0,50109.0,50115.0,48005.8028
1630762500000,2021-09-04 13:35:00,50115.0,50119.0,50079.0,50079.0,8758.3718
1630762560000,2021-09-04 13:36:00,50079.0,50104.0,50072.0,50100.0,226214.6893
1630762620000,2021-09-04 13:37:00,50100.0,50190.0,50100.0,50189.0,125165.2978
1630762680000,2021-09-04 13:38:00,50189.0,50190.0,50165.0,50165.0,1887.0092
1630762740000,2021-09-04 13:39:00,50165.0,50170.0,50151.0,50151.0,86379.934
1630762800000,2021-09-04 13:40:00,50151.0,50187.0,50137.0,50186.0,55452.8632
1630762860000,2021-09-04 13:41:00,50186.0,50186.0,50163.0,50165.0,39071.1718
1630762920000,2021-09-04 13:42:00,50165.0,50227.0,50158.0,50196.0,14091.8205
1630762980000,2021-09-04 13:43:00,50196.0,50224.0,50179.0,50224.0,9221.1767
1630763040000,2021-09-04 13:44:00,50224.0,50226.0,50212.0,50221.0,3168.5673
1630763100000,2021-09-04 13:45:00,50221.0,50245.0,50221.0,50236.0,43919.2329
1630763160000,2021-09-04 13:46:00,50235.0,50270.0,50218.0,50269.0,18900.8139
1630763220000,2021-09-04 13:47:00,50269.0,50269.0,50259.0,50259.0,3222.0972
1630763280000,2021-09-04 13:48:00,50259.0,50263.0,50231.0,50231.0,12603.6028
1630763340000,2021-09-04 13:49:00,50231.0,50231.0,50198.0,50204.0,4183.4379
1630763400000,2021-09-04 13:50:00,50201.0,50235.0,50201.0,50221.0,16796.0263
1630763460000,2021-09-04 13:51:00,50221.0,50251.0,50206.0,50235.0,20780.6352
1630763520000,2021-09-04 13:52:00,50231.0,50253.0,50220.0,50253.0,48869.9263
1630763580000,2021-09-04 13:53:00,50253.0,50262.0,50250.0,50256.0,9101.1074
1630763640000,2021-09-04 13:54:00,50255.0,50259.0,50213.0,50242.0,63646.719
1630763700000,2021-09-04 13:55:00,50242.0,50269.0,50241.0,50263.0,64440.9992
1630763760000,2021-09-04 13:56:00,50263.0,50270.0,50243.0,50243.0,869.5516
1630763820000,2021-09-04 13:57:00,50243.0,50244.0,50219.0,50228.0,64163.4842
1630763880000,2021-09-04 13:58:00,50228.0,50228.0,50208.0,50208.0,9857.7864
1630763940000,2021-09-04 13:59:00,50207.0,50211.0,50195.0,50195.0,7988.1366
1630764000000,2021-09-04 14:00:00,50195.0,50209.0,50164.0,50164.0,32848.1821
1630764060000,2021-09-04 14:01:00,50164.0,50164.0,50120.0,50123.0,10047.5833
1630764120000,2021-09-04 14:02:00,50123.0,50123.0,50034.0,50086.0,51147.9806
1630764180000,2021-09-04 14:03:00,50086.0,50086.0,50024.0,50024.0,8593.3426
1630764240000,2021-09-04 14:04:00,50024.0,50049.0,49921.0,49966.0,45149.5753
1630764300000,2021-09-04 14:05:00,49958.0,50012.0,49954.0,49978.0,40297.3691
1630764360000,2021-09-04 14:06:00,49978.0,50020.0,49978.0,50003.0,11737.629
1630764420000,2021-09-04 14:07:00,50003.0,50048.0,50003.0,50030.0,12934.0861
1630764480000,2021-09-04 14:08:00,50030.0,50054.0,50000.0,50000.0,10842.2435
1630764540000,2021-09-04 14:09:00,50000.0,50057.0,49998.0,50040.0,975.3901
1630764600000,2021-09-04 14:10:00,50040.0,50041.0,50001.0,50010.0,79086.3666
1630764660000,2021-09-04 14:11:00,50010.0,50054.0,50005.0,50007.0,85623.0648
